recency,frequency,monetary,monetary_percentile_adj,recency_percentile_adj,frequency_percentile_adj,rfm_class,detail_cust_title
80,5,3527.7800000000007,2,2,1,122,High Risk Customer
51,8,1765.3200000000002,2,2,2,222,Potential Customer
17,8,4766.820000000001,2,3,2,223,Loyal Customer
8,14,6513.299999999999,3,3,3,333,Platinum Customer
37,11,7123.000000000002,3,2,3,332,Very Loyal
136,7,5144.360000000001,3,2,2,232,Potential Customer
154,3,1956.3899999999999,2,2,1,122,High Risk Customer
63,7,5644.17,3,2,2,232,Potential Customer
70,6,4735.32,2,2,2,222,Potential Customer
40,10,4914.08,2,2,2,222,Potential Customer
41,8,6260.31,3,2,2,232,Potential Customer
12,5,3823.7700000000004,2,3,1,123,Recent Customer
42,5,1679.5299999999997,2,2,1,122,High Risk Customer
54,4,2957.42,2,2,1,122,High Risk Customer
42,8,6198.41,3,2,2,232,Potential Customer
2,6,4144.05,2,3,2,223,Loyal Customer
71,5,985.4700000000004,1,2,1,112,High Risk Customer
119,3,378.15000000000015,1,2,1,112,High Risk Customer
25,4,2745.09,2,3,1,123,Recent Customer
24,4,2644.0299999999997,2,3,1,123,Recent Customer
79,3,1588.1799999999998,2,2,1,122,High Risk Customer
30,7,6291.68,3,3,2,233,Very Loyal
58,10,5090.610000000001,3,2,2,232,Potential Customer
49,5,3469.0499999999997,2,2,1,122,High Risk Customer
17,8,3346.58,2,3,2,223,Loyal Customer
58,4,1464.6599999999999,2,2,1,122,High Risk Customer
74,6,3604.1400000000003,2,2,2,222,Potential Customer
114,6,2177.6800000000003,2,2,2,222,Potential Customer
265,1,445.2099999999999,1,1,1,111,Lost Customer
27,9,4888.710000000001,2,3,2,223,Loyal Customer
111,3,753.26,1,2,1,112,High Risk Customer
41,6,2722.7200000000003,2,2,2,222,Potential Customer
15,5,4212.469999999999,2,3,1,123,Recent Customer
27,5,2328.51,2,3,1,123,Recent Customer
19,2,327.23,1,3,1,113,Recent Customer
74,3,1644.6100000000001,2,2,1,122,High Risk Customer
22,7,3905.419999999999,2,3,2,223,Loyal Customer
21,3,2743.56,2,3,1,123,Recent Customer
61,5,3493.0200000000004,2,2,1,122,High Risk Customer
85,4,2129.07,2,2,1,122,High Risk Customer
94,8,4651.259999999999,2,2,2,222,Potential Customer
59,6,3821.2700000000004,2,2,2,222,Potential Customer
54,7,3538.4199999999996,2,2,2,222,Potential Customer
287,3,1041.0100000000002,2,1,1,121,Lost Customer
208,3,3512.1000000000004,2,1,1,121,Lost Customer
49,8,3121.7000000000007,2,2,2,222,Potential Customer
40,5,2168.4000000000005,2,2,1,122,High Risk Customer
168,4,1425.2700000000002,2,2,1,122,High Risk Customer
21,4,2114.24,2,3,1,123,Recent Customer
44,8,3263.4,2,2,2,222,Potential Customer
64,3,2685.1000000000004,2,2,1,122,High Risk Customer
59,6,2198.5600000000004,2,2,2,222,Potential Customer
63,7,2332.59,2,2,2,222,Potential Customer
57,6,1719.1599999999999,2,2,2,222,Potential Customer
80,6,3649.92,2,2,2,222,Potential Customer
1,3,2123.71,2,3,1,123,Recent Customer
38,7,2501.42,2,2,2,222,Potential Customer
141,3,2411.83,2,2,1,122,High Risk Customer
32,2,736.73,1,2,1,112,High Risk Customer
31,12,6128.299999999999,3,2,3,332,Very Loyal
17,4,1454.3900000000003,2,3,1,123,Recent Customer
170,3,898.8199999999999,1,2,1,112,High Risk Customer
183,3,1115.15,2,1,1,121,Lost Customer
63,5,1796.0,2,2,1,122,High Risk Customer
74,7,3320.78,2,2,2,222,Potential Customer
99,4,2217.49,2,2,1,122,High Risk Customer
29,7,4957.3,2,3,2,223,Loyal Customer
51,8,3914.4999999999995,2,2,2,222,Potential Customer
112,5,2057.46,2,2,1,122,High Risk Customer
124,3,1074.88,2,2,1,122,High Risk Customer
15,7,2338.45,2,3,2,223,Loyal Customer
84,6,1783.37,2,2,2,222,Potential Customer
3,5,2318.8900000000003,2,3,1,123,Recent Customer
143,2,1458.6999999999998,2,2,1,122,High Risk Customer
169,3,1461.0,2,2,1,122,High Risk Customer
64,5,4193.32,2,2,1,122,High Risk Customer
52,7,3957.53,2,2,2,222,Potential Customer
161,4,2600.4900000000002,2,2,1,122,High Risk Customer
17,6,5378.6,3,3,2,233,Very Loyal
35,4,1465.16,2,2,1,122,High Risk Customer
75,4,1502.68,2,2,1,122,High Risk Customer
35,5,3371.4799999999996,2,2,1,122,High Risk Customer
153,6,2557.62,2,2,2,222,Potential Customer
95,3,1988.7599999999998,2,2,1,122,High Risk Customer
29,10,4169.83,2,3,2,223,Loyal Customer
99,5,1799.9,2,2,1,122,High Risk Customer
35,8,4473.32,2,2,2,222,Potential Customer
47,7,5404.639999999999,3,2,2,232,Potential Customer
129,5,5154.68,3,2,1,132,High Risk Customer
177,1,1305.25,2,2,1,122,High Risk Customer
104,6,3344.13,2,2,2,222,Potential Customer
26,10,2795.34,2,3,2,223,Loyal Customer
55,2,35.739999999999995,1,2,1,112,High Risk Customer
121,6,5688.289999999999,3,2,2,232,Potential Customer
10,4,2304.7699999999995,2,3,1,123,Recent Customer
36,4,2713.7200000000003,2,2,1,122,High Risk Customer
34,4,279.77999999999986,1,2,1,112,High Risk Customer
35,8,4008.76,2,2,2,222,Potential Customer
24,5,1702.5299999999997,2,3,1,123,Recent Customer
38,7,4075.38,2,2,2,222,Potential Customer
14,6,3131.5100000000007,2,3,2,223,Loyal Customer
30,7,4474.63,2,3,2,223,Loyal Customer
34,7,4735.67,2,2,2,222,Potential Customer
39,7,1796.2899999999997,2,2,2,222,Potential Customer
49,5,2878.73,2,2,1,122,High Risk Customer
159,2,273.70000000000005,1,2,1,112,High Risk Customer
29,6,4438.469999999999,2,3,2,223,Loyal Customer
59,5,3855.0,2,2,1,122,High Risk Customer
72,6,5235.79,3,2,2,232,Potential Customer
107,1,198.22000000000003,1,2,1,112,High Risk Customer
45,7,4768.849999999999,2,2,2,222,Potential Customer
85,5,1410.5300000000004,2,2,1,122,High Risk Customer
73,7,5050.259999999999,3,2,2,232,Potential Customer
36,4,3592.5,2,2,1,122,High Risk Customer
37,5,4274.88,2,2,1,122,High Risk Customer
45,6,3140.01,2,2,2,222,Potential Customer
59,6,3142.7499999999995,2,2,2,222,Potential Customer
17,4,2812.1099999999997,2,3,1,123,Recent Customer
5,7,6010.17,3,3,2,233,Very Loyal
53,3,2611.15,2,2,1,122,High Risk Customer
144,2,969.6199999999999,1,2,1,112,High Risk Customer
3,7,4121.780000000001,2,3,2,223,Loyal Customer
78,5,3135.3399999999997,2,2,1,122,High Risk Customer
6,4,2513.7799999999997,2,3,1,123,Recent Customer
81,11,3887.0700000000006,2,2,3,322,Potential Customer
13,9,5077.969999999999,3,3,2,233,Very Loyal
53,12,7161.990000000001,3,2,3,332,Very Loyal
15,6,4022.41,2,3,2,223,Loyal Customer
66,5,4460.120000000001,2,2,1,122,High Risk Customer
28,5,3280.61,2,3,1,123,Recent Customer
44,6,2842.4700000000003,2,2,2,222,Potential Customer
48,3,2355.7599999999998,2,2,1,122,High Risk Customer
152,5,600.7599999999998,1,2,1,112,High Risk Customer
46,4,1437.54,2,2,1,122,High Risk Customer
53,5,2715.29,2,2,1,122,High Risk Customer
16,7,3627.4799999999996,2,3,2,223,Loyal Customer
9,4,4564.900000000001,2,3,1,123,Recent Customer
24,3,1690.96,2,3,1,123,Recent Customer
161,3,3183.5299999999997,2,2,1,122,High Risk Customer
67,4,2585.1499999999996,2,2,1,122,High Risk Customer
212,3,1959.79,2,1,1,121,Lost Customer
78,4,1322.2199999999998,2,2,1,122,High Risk Customer
12,6,3013.77,2,3,2,223,Loyal Customer
112,1,309.80999999999995,1,2,1,112,High Risk Customer
224,3,2601.79,2,1,1,121,Lost Customer
151,1,356.5,1,2,1,112,High Risk Customer
8,5,2276.8999999999996,2,3,1,123,Recent Customer
4,3,1203.34,2,3,1,123,Recent Customer
19,7,3707.24,2,3,2,223,Loyal Customer
31,4,651.6399999999999,1,2,1,112,High Risk Customer
92,4,2113.9000000000005,2,2,1,122,High Risk Customer
69,3,1315.76,2,2,1,122,High Risk Customer
74,9,5853.82,3,2,2,232,Potential Customer
172,3,398.42999999999995,1,2,1,112,High Risk Customer
23,7,3574.3100000000004,2,3,2,223,Loyal Customer
11,9,4669.900000000001,2,3,2,223,Loyal Customer
5,9,4585.400000000001,2,3,2,223,Loyal Customer
65,3,2092.72,2,2,1,122,High Risk Customer
62,3,3275.6600000000003,2,2,1,122,High Risk Customer
47,6,2605.09,2,2,2,222,Potential Customer
0,5,4719.950000000001,2,3,1,123,Recent Customer
162,5,3315.32,2,2,1,122,High Risk Customer
87,9,5640.43,3,2,2,232,Potential Customer
60,4,831.6700000000001,1,2,1,112,High Risk Customer
54,5,2500.2599999999998,2,2,1,122,High Risk Customer
180,6,1292.2299999999998,2,2,2,222,Potential Customer
55,8,5612.840000000001,3,2,2,232,Potential Customer
36,1,1279.3999999999999,2,2,1,122,High Risk Customer
81,10,4842.52,2,2,2,222,Potential Customer
36,5,3458.15,2,2,1,122,High Risk Customer
70,5,4351.82,2,2,1,122,High Risk Customer
146,4,2674.92,2,2,1,122,High Risk Customer
40,4,2741.81,2,2,1,122,High Risk Customer
3,11,3682.7300000000005,2,3,3,323,Loyal Customer
82,8,2688.57,2,2,2,222,Potential Customer
27,6,4962.2,2,3,2,223,Loyal Customer
22,7,4178.450000000001,2,3,2,223,Loyal Customer
45,3,959.32,1,2,1,112,High Risk Customer
58,6,3222.9900000000002,2,2,2,222,Potential Customer
43,5,4826.5,2,2,1,122,High Risk Customer
1,5,2411.6299999999997,2,3,1,123,Recent Customer
19,5,2554.42,2,3,1,123,Recent Customer
25,7,4636.8,2,3,2,223,Loyal Customer
74,6,4675.969999999999,2,2,2,222,Potential Customer
1,8,6854.59,3,3,2,233,Very Loyal
20,3,1902.53,2,3,1,123,Recent Customer
93,5,2642.9500000000003,2,2,1,122,High Risk Customer
0,9,3031.18,2,3,2,223,Loyal Customer
45,4,2381.7400000000002,2,2,1,122,High Risk Customer
14,7,5300.04,3,3,2,233,Very Loyal
43,7,5641.470000000001,3,2,2,232,Potential Customer
11,4,2137.9399999999996,2,3,1,123,Recent Customer
7,5,4707.549999999999,2,3,1,123,Recent Customer
10,5,2777.48,2,3,1,123,Recent Customer
3,11,8252.73,3,3,3,333,Platinum Customer
42,7,5231.29,3,2,2,232,Potential Customer
29,7,2731.88,2,3,2,223,Loyal Customer
38,7,1301.4299999999998,2,2,2,222,Potential Customer
21,9,5876.070000000001,3,3,2,233,Very Loyal
59,6,3796.7000000000003,2,2,2,222,Potential Customer
31,8,4797.129999999999,2,2,2,222,Potential Customer
12,7,5453.86,3,3,2,233,Very Loyal
182,2,147.82999999999996,1,1,1,111,Lost Customer
113,7,5387.650000000001,3,2,2,232,Potential Customer
8,3,1030.19,2,3,1,123,Recent Customer
69,7,5593.6,3,2,2,232,Potential Customer
12,10,5862.450000000001,3,3,2,233,Very Loyal
26,5,1547.88,2,3,1,123,Recent Customer
122,2,192.9699999999999,1,2,1,112,High Risk Customer
90,1,745.94,1,2,1,112,High Risk Customer
62,1,57.72999999999999,1,2,1,112,High Risk Customer
0,5,2700.55,2,3,1,123,Recent Customer
53,9,4002.3199999999997,2,2,2,222,Potential Customer
113,3,746.1999999999999,1,2,1,112,High Risk Customer
38,6,2724.93,2,2,2,222,Potential Customer
19,8,5205.75,3,3,2,233,Very Loyal
21,8,5804.280000000001,3,3,2,233,Very Loyal
78,3,788.2799999999999,1,2,1,112,High Risk Customer
150,5,965.8499999999999,1,2,1,112,High Risk Customer
187,5,2978.25,2,1,1,121,Lost Customer
45,5,1853.8600000000001,2,2,1,122,High Risk Customer
80,4,1341.22,2,2,1,122,High Risk Customer
68,5,1792.39,2,2,1,122,High Risk Customer
24,3,2824.16,2,3,1,123,Recent Customer
49,7,3077.5600000000004,2,2,2,222,Potential Customer
36,6,3695.7299999999996,2,2,2,222,Potential Customer
223,4,3483.39,2,1,1,121,Lost Customer
17,6,3903.57,2,3,2,223,Loyal Customer
58,7,4523.23,2,2,2,222,Potential Customer
43,5,1844.8799999999997,2,2,1,122,High Risk Customer
222,2,300.0899999999999,1,1,1,111,Lost Customer
22,1,451.6500000000001,1,3,1,113,Recent Customer
2,7,5457.09,3,3,2,233,Very Loyal
51,8,2702.5,2,2,2,222,Potential Customer
139,3,1749.57,2,2,1,122,High Risk Customer
0,6,409.80000000000007,1,3,2,213,Loyal Customer
32,5,2606.6,2,2,1,122,High Risk Customer
59,1,50.66,1,2,1,112,High Risk Customer
67,6,2446.2,2,2,2,222,Potential Customer
8,9,3921.8199999999997,2,3,2,223,Loyal Customer
3,6,4388.13,2,3,2,223,Loyal Customer
10,9,6462.950000000001,3,3,2,233,Very Loyal
222,3,2883.65,2,1,1,121,Lost Customer
115,4,2664.7099999999996,2,2,1,122,High Risk Customer
218,2,167.62999999999997,1,1,1,111,Lost Customer
32,6,2253.09,2,2,2,222,Potential Customer
26,10,5108.66,3,3,2,233,Very Loyal
0,9,6874.530000000001,3,3,2,233,Very Loyal
123,5,2656.6699999999996,2,2,1,122,High Risk Customer
16,4,1700.17,2,3,1,123,Recent Customer
198,2,375.02,1,1,1,111,Lost Customer
27,7,3058.73,2,3,2,223,Loyal Customer
18,6,2615.46,2,3,2,223,Loyal Customer
53,4,1131.8,2,2,1,122,High Risk Customer
28,2,443.53,1,3,1,113,Recent Customer
80,6,2619.54,2,2,2,222,Potential Customer
12,6,3040.06,2,3,2,223,Loyal Customer
44,4,3270.2200000000003,2,2,1,122,High Risk Customer
17,5,2205.8,2,3,1,123,Recent Customer
71,7,5417.47,3,2,2,232,Potential Customer
39,7,3068.18,2,2,2,222,Potential Customer
6,6,2580.59,2,3,2,223,Loyal Customer
76,6,4455.63,2,2,2,222,Potential Customer
40,2,2365.9300000000003,2,2,1,122,High Risk Customer
17,3,1602.8200000000002,2,3,1,123,Recent Customer
9,4,1147.86,2,3,1,123,Recent Customer
56,6,2587.7999999999997,2,2,2,222,Potential Customer
29,10,6272.21,3,3,2,233,Very Loyal
75,8,4737.679999999999,2,2,2,222,Potential Customer
167,5,2439.35,2,2,1,122,High Risk Customer
52,6,2757.2299999999996,2,2,2,222,Potential Customer
4,7,7756.79,3,3,2,233,Very Loyal
53,11,4737.3,2,2,3,322,Potential Customer
50,4,1204.2599999999998,2,2,1,122,High Risk Customer
31,6,2067.4700000000003,2,2,2,222,Potential Customer
24,6,3506.5400000000004,2,3,2,223,Loyal Customer
64,8,5972.620000000001,3,2,2,232,Potential Customer
2,13,7817.1,3,3,3,333,Platinum Customer
11,9,4384.09,2,3,2,223,Loyal Customer
19,5,1576.8200000000002,2,3,1,123,Recent Customer
21,5,1961.7900000000004,2,3,1,123,Recent Customer
21,9,6900.789999999999,3,3,2,233,Very Loyal
12,4,2823.58,2,3,1,123,Recent Customer
13,5,2490.66,2,3,1,123,Recent Customer
85,6,4181.0,2,2,2,222,Potential Customer
113,5,2600.73,2,2,1,122,High Risk Customer
64,7,4958.1,2,2,2,222,Potential Customer
85,7,6245.25,3,2,2,232,Potential Customer
14,14,7493.2300000000005,3,3,3,333,Platinum Customer
40,1,802.26,1,2,1,112,High Risk Customer
114,7,2307.2500000000005,2,2,2,222,Potential Customer
2,6,1732.2599999999998,2,3,2,223,Loyal Customer
42,5,3382.4000000000005,2,2,1,122,High Risk Customer
20,7,3836.24,2,3,2,223,Loyal Customer
232,3,1400.8299999999997,2,1,1,121,Lost Customer
69,5,969.6500000000001,1,2,1,112,High Risk Customer
24,6,2157.24,2,3,2,223,Loyal Customer
4,6,1698.99,2,3,2,223,Loyal Customer
229,2,1185.85,2,1,1,121,Lost Customer
98,4,2180.75,2,2,1,122,High Risk Customer
18,6,2774.48,2,3,2,223,Loyal Customer
40,8,6854.85,3,2,2,232,Potential Customer
38,5,1663.67,2,2,1,122,High Risk Customer
105,6,2136.1800000000003,2,2,2,222,Potential Customer
7,10,8437.43,3,3,2,233,Very Loyal
54,3,2303.0,2,2,1,122,High Risk Customer
95,7,3632.29,2,2,2,222,Potential Customer
31,8,2232.7799999999997,2,2,2,222,Potential Customer
196,5,707.5600000000002,1,1,1,111,Lost Customer
46,4,2981.3900000000003,2,2,1,122,High Risk Customer
7,8,3423.2000000000003,2,3,2,223,Loyal Customer
175,3,2160.75,2,2,1,122,High Risk Customer
23,3,766.4200000000001,1,3,1,113,Recent Customer
18,7,1813.87,2,3,2,223,Loyal Customer
14,5,2014.63,2,3,1,123,Recent Customer
108,4,2609.51,2,2,1,122,High Risk Customer
93,5,3270.9399999999996,2,2,1,122,High Risk Customer
12,9,3340.35,2,3,2,223,Loyal Customer
106,4,3636.97,2,2,1,122,High Risk Customer
47,4,3467.88,2,2,1,122,High Risk Customer
56,10,6568.91,3,2,2,232,Potential Customer
25,8,3812.53,2,3,2,223,Loyal Customer
111,6,5681.299999999999,3,2,2,232,Potential Customer
32,4,2152.6899999999996,2,2,1,122,High Risk Customer
111,6,1594.34,2,2,2,222,Potential Customer
106,7,3831.16,2,2,2,222,Potential Customer
46,3,1853.2999999999997,2,2,1,122,High Risk Customer
24,3,2628.42,2,3,1,123,Recent Customer
83,3,825.2499999999999,1,2,1,112,High Risk Customer
145,4,3021.3300000000004,2,2,1,122,High Risk Customer
70,5,4636.719999999999,2,2,1,122,High Risk Customer
108,4,456.62999999999994,1,2,1,112,High Risk Customer
11,5,2283.55,2,3,1,123,Recent Customer
208,3,2105.3900000000003,2,1,1,121,Lost Customer
24,8,3216.4900000000002,2,3,2,223,Loyal Customer
6,10,5877.28,3,3,2,233,Very Loyal
184,6,2222.37,2,1,2,221,Loosing Customer
303,1,217.51,1,1,1,111,Lost Customer
53,6,2467.1400000000003,2,2,2,222,Potential Customer
40,7,4600.01,2,2,2,222,Potential Customer
25,7,4870.349999999999,2,3,2,223,Loyal Customer
98,7,4083.33,2,2,2,222,Potential Customer
9,7,2746.9300000000003,2,3,2,223,Loyal Customer
5,7,3162.3700000000003,2,3,2,223,Loyal Customer
140,1,17.869999999999997,1,2,1,112,High Risk Customer
18,3,1710.62,2,3,1,123,Recent Customer
45,7,1900.9299999999994,2,2,2,222,Potential Customer
14,6,3065.02,2,3,2,223,Loyal Customer
7,6,4622.41,2,3,2,223,Loyal Customer
22,11,6157.029999999999,3,3,3,333,Platinum Customer
35,9,5949.920000000001,3,2,2,232,Potential Customer
40,5,2862.4100000000003,2,2,1,122,High Risk Customer
20,2,1918.88,2,3,1,123,Recent Customer
43,7,6559.26,3,2,2,232,Potential Customer
22,4,4303.86,2,3,1,123,Recent Customer
32,6,3044.7999999999997,2,2,2,222,Potential Customer
117,3,1970.7799999999997,2,2,1,122,High Risk Customer
19,4,974.54,1,3,1,113,Recent Customer
184,3,703.83,1,1,1,111,Lost Customer
3,13,6085.99,3,3,3,333,Platinum Customer
57,4,2211.5599999999995,2,2,1,122,High Risk Customer
11,5,3128.2700000000004,2,3,1,123,Recent Customer
265,4,2445.3,2,1,1,121,Lost Customer
35,6,4292.35,2,2,2,222,Potential Customer
150,5,3134.8,2,2,1,122,High Risk Customer
59,5,2883.96,2,2,1,122,High Risk Customer
1,5,5495.54,3,3,1,133,Recent Customer
14,2,419.68000000000006,1,3,1,113,Recent Customer
30,3,4540.47,2,3,1,123,Recent Customer
32,4,2907.42,2,2,1,122,High Risk Customer
12,7,2385.4199999999996,2,3,2,223,Loyal Customer
45,11,5595.44,3,2,3,332,Very Loyal
1,4,4283.02,2,3,1,123,Recent Customer
101,7,3848.2200000000003,2,2,2,222,Potential Customer
57,5,1715.6099999999997,2,2,1,122,High Risk Customer
47,5,1144.35,2,2,1,122,High Risk Customer
29,9,7496.36,3,3,2,233,Very Loyal
17,10,3154.7799999999997,2,3,2,223,Loyal Customer
71,4,1829.58,2,2,1,122,High Risk Customer
72,4,1232.95,2,2,1,122,High Risk Customer
75,7,3935.0799999999995,2,2,2,222,Potential Customer
93,8,4420.450000000001,2,2,2,222,Potential Customer
45,3,2222.29,2,2,1,122,High Risk Customer
79,8,4558.42,2,2,2,222,Potential Customer
14,4,2007.8300000000002,2,3,1,123,Recent Customer
27,11,6276.370000000001,3,3,3,333,Platinum Customer
10,5,2118.0,2,3,1,123,Recent Customer
78,7,2522.1800000000003,2,2,2,222,Potential Customer
93,6,2095.22,2,2,2,222,Potential Customer
38,4,1955.7800000000002,2,2,1,122,High Risk Customer
49,3,788.5,1,2,1,112,High Risk Customer
64,8,5690.450000000001,3,2,2,232,Potential Customer
134,5,3541.7000000000003,2,2,1,122,High Risk Customer
52,5,2912.81,2,2,1,122,High Risk Customer
92,4,2652.07,2,2,1,122,High Risk Customer
38,5,2208.2400000000002,2,2,1,122,High Risk Customer
5,7,3498.1099999999997,2,3,2,223,Loyal Customer
19,3,1145.04,2,3,1,123,Recent Customer
64,9,4776.429999999999,2,2,2,222,Potential Customer
178,3,3493.49,2,2,1,122,High Risk Customer
67,5,3494.1600000000003,2,2,1,122,High Risk Customer
50,6,5483.0,3,2,2,232,Potential Customer
42,6,5839.22,3,2,2,232,Potential Customer
37,8,6490.3,3,2,2,232,Potential Customer
60,4,937.8200000000002,1,2,1,112,High Risk Customer
91,6,4895.55,2,2,2,222,Potential Customer
44,8,4631.38,2,2,2,222,Potential Customer
72,5,3854.79,2,2,1,122,High Risk Customer
5,6,4017.66,2,3,2,223,Loyal Customer
87,5,3931.13,2,2,1,122,High Risk Customer
53,7,4275.0,2,2,2,222,Potential Customer
171,3,3233.7700000000004,2,2,1,122,High Risk Customer
36,8,4582.12,2,2,2,222,Potential Customer
71,8,4240.08,2,2,2,222,Potential Customer
14,7,4657.99,2,3,2,223,Loyal Customer
86,6,2795.7900000000004,2,2,2,222,Potential Customer
115,5,4346.57,2,2,1,122,High Risk Customer
5,10,4718.43,2,3,2,223,Loyal Customer
5,8,1943.5099999999998,2,3,2,223,Loyal Customer
17,7,1553.4599999999998,2,3,2,223,Loyal Customer
187,7,2569.9399999999996,2,1,2,221,Loosing Customer
112,8,5598.91,3,2,2,232,Potential Customer
2,7,2609.86,2,3,2,223,Loyal Customer
209,2,1145.41,2,1,1,121,Lost Customer
98,5,2848.79,2,2,1,122,High Risk Customer
20,4,3002.51,2,3,1,123,Recent Customer
55,9,5517.120000000001,3,2,2,232,Potential Customer
42,11,6417.950000000001,3,2,3,332,Very Loyal
126,7,6814.219999999999,3,2,2,232,Potential Customer
7,10,3007.93,2,3,2,223,Loyal Customer
76,2,2659.5699999999997,2,2,1,122,High Risk Customer
30,8,4919.549999999999,2,3,2,223,Loyal Customer
9,7,3235.99,2,3,2,223,Loyal Customer
16,7,3800.0299999999997,2,3,2,223,Loyal Customer
10,5,4136.08,2,3,1,123,Recent Customer
27,5,2159.3100000000004,2,3,1,123,Recent Customer
84,4,1764.47,2,2,1,122,High Risk Customer
41,4,2023.9499999999998,2,2,1,122,High Risk Customer
33,6,4375.27,2,2,2,222,Potential Customer
173,4,1808.92,2,2,1,122,High Risk Customer
44,6,5174.88,3,2,2,232,Potential Customer
62,10,4794.58,2,2,2,222,Potential Customer
27,3,866.46,1,3,1,113,Recent Customer
7,4,4100.59,2,3,1,123,Recent Customer
15,9,3696.87,2,3,2,223,Loyal Customer
189,3,798.28,1,1,1,111,Lost Customer
68,8,5178.5599999999995,3,2,2,232,Potential Customer
30,3,407.9600000000001,1,3,1,113,Recent Customer
54,11,11222.65,4,2,3,342,Very Loyal
83,9,4047.2499999999995,2,2,2,222,Potential Customer
31,5,3676.22,2,2,1,122,High Risk Customer
67,11,4246.56,2,2,3,322,Potential Customer
11,7,2661.4300000000003,2,3,2,223,Loyal Customer
54,3,348.0899999999999,1,2,1,112,High Risk Customer
60,2,1607.27,2,2,1,122,High Risk Customer
32,6,1500.81,2,2,2,222,Potential Customer
119,5,2013.52,2,2,1,122,High Risk Customer
35,5,4384.85,2,2,1,122,High Risk Customer
129,4,3870.96,2,2,1,122,High Risk Customer
25,6,2394.8200000000006,2,3,2,223,Loyal Customer
15,8,6148.630000000001,3,3,2,233,Very Loyal
23,5,5319.91,3,3,1,133,Recent Customer
3,9,7365.4800000000005,3,3,2,233,Very Loyal
108,9,5504.95,3,2,2,232,Potential Customer
157,6,4527.9400000000005,2,2,2,222,Potential Customer
138,7,4142.75,2,2,2,222,Potential Customer
182,3,2648.85,2,1,1,121,Lost Customer
36,5,1329.0900000000001,2,2,1,122,High Risk Customer
0,12,8143.930000000001,3,3,3,333,Platinum Customer
8,5,3638.75,2,3,1,123,Recent Customer
62,9,6500.299999999999,3,2,2,232,Potential Customer
164,5,2037.02,2,2,1,122,High Risk Customer
134,7,3303.7099999999996,2,2,2,222,Potential Customer
30,3,3383.62,2,3,1,123,Recent Customer
256,4,1424.8200000000002,2,1,1,121,Lost Customer
98,5,2515.43,2,2,1,122,High Risk Customer
61,5,1542.41,2,2,1,122,High Risk Customer
48,3,1280.07,2,2,1,122,High Risk Customer
58,3,1311.3899999999999,2,2,1,122,High Risk Customer
100,7,3015.83,2,2,2,222,Potential Customer
15,8,2415.1600000000008,2,3,2,223,Loyal Customer
90,5,1142.54,2,2,1,122,High Risk Customer
44,5,3478.1400000000003,2,2,1,122,High Risk Customer
95,5,2643.24,2,2,1,122,High Risk Customer
5,6,2943.8799999999997,2,3,2,223,Loyal Customer
27,5,1891.72,2,3,1,123,Recent Customer
113,5,2932.34,2,2,1,122,High Risk Customer
85,6,3337.8700000000003,2,2,2,222,Potential Customer
16,9,3560.1800000000003,2,3,2,223,Loyal Customer
50,5,2561.48,2,2,1,122,High Risk Customer
38,8,3092.6200000000003,2,2,2,222,Potential Customer
16,6,4760.68,2,3,2,223,Loyal Customer
38,9,6337.400000000001,3,2,2,232,Potential Customer
44,6,3039.47,2,2,2,222,Potential Customer
24,11,6119.73,3,3,3,333,Platinum Customer
17,7,3107.24,2,3,2,223,Loyal Customer
88,3,1017.75,2,2,1,122,High Risk Customer
1,5,1614.96,2,3,1,123,Recent Customer
109,4,1082.15,2,2,1,122,High Risk Customer
60,8,3088.9199999999996,2,2,2,222,Potential Customer
40,3,854.2399999999999,1,2,1,112,High Risk Customer
1,6,2772.3099999999995,2,3,2,223,Loyal Customer
29,4,1536.9,2,3,1,123,Recent Customer
4,9,8243.810000000001,3,3,2,233,Very Loyal
12,7,3987.6499999999996,2,3,2,223,Loyal Customer
60,5,1757.44,2,2,1,122,High Risk Customer
71,4,1652.12,2,2,1,122,High Risk Customer
52,9,4863.469999999999,2,2,2,222,Potential Customer
19,8,7613.27,3,3,2,233,Very Loyal
19,7,3679.59,2,3,2,223,Loyal Customer
235,3,513.5799999999999,1,1,1,111,Lost Customer
2,9,6879.610000000001,3,3,2,233,Very Loyal
123,3,1343.6100000000001,2,2,1,122,High Risk Customer
43,3,1323.2199999999998,2,2,1,122,High Risk Customer
11,3,1879.3200000000002,2,3,1,123,Recent Customer
2,5,2115.3500000000004,2,3,1,123,Recent Customer
8,4,977.4100000000001,1,3,1,113,Recent Customer
63,6,2814.87,2,2,2,222,Potential Customer
16,6,4116.13,2,3,2,223,Loyal Customer
0,3,942.6899999999999,1,3,1,113,Recent Customer
8,5,1252.4600000000003,2,3,1,123,Recent Customer
104,5,3221.8099999999995,2,2,1,122,High Risk Customer
143,4,1036.0500000000002,2,2,1,122,High Risk Customer
41,10,4576.0199999999995,2,2,2,222,Potential Customer
221,7,3783.3,2,1,2,221,Loosing Customer
10,3,1101.08,2,3,1,123,Recent Customer
148,4,902.04,1,2,1,112,High Risk Customer
114,2,1655.42,2,2,1,122,High Risk Customer
73,6,1950.52,2,2,2,222,Potential Customer
40,8,6591.0,3,2,2,232,Potential Customer
142,4,1980.71,2,2,1,122,High Risk Customer
176,4,353.35000000000014,1,2,1,112,High Risk Customer
27,10,5318.750000000001,3,3,2,233,Very Loyal
